,neighborhood,hhid,mid,si2b_08,si2b_09a,si2b_09b,h_docu,type,area,weight,illness,illness_days,econ_active,self_emp,wage_emp,nelf_housework,nelf_illness,nelf_other,empindus_rickvan,empindus_rmg,empindus_business,empindus_service,empindus_labor,empindus_maid,empindus_other,payment_freq_perday,payment_freq_perweek,payment_freq_permonth,payment_freq_other,empterm_1,empterm_2,empterm_3,empterm_4,empterm_5,wage_pm,tot_inc,lntot_inc,emp_loc_home,emp_loc_neighborhood,emp_loc_other,emp_transport_walk,emp_transport_rick,emp_transport_bus,emp_transport_other,travel_cost,travel_time,njob,emp_duration,first_job,tvet,CESD_score,depression,age_marriage,childcare,hour_childare,taka_childare,edu_mother,edu_father,duration_community_1,duration_community_2,duration_community_3,duration_community_4,duration_community_5,duration_community_5y,moved,move_reason_work,move_reason_marriage,move_reason_wfamily,move_reason_ffamily,move_reason_other,bornhere,movedhakz,mig_orig,knack1,lnknack1,knack2,lnknack2,knack3,lnknack3,knack4,lnknack4,knack5,lnknack5,knack6,lnknack6,knack7,lnknack7,knack8,lnknack8,knack9,lnknack9,knack10,lnknack10,knack11,lnknack11,knack12,lnknack12,knack13,lnknack13,knack14,lnknack14,knack15,lnknack15,knack16,lnknack16,knack17,lnknack17,att_decjob,veil_n,veil_o,safety1,safety2,safety3,harass_freq_n,harass_freq_o,freq_goc,h_owner,h_rsell,h_rbquet,h_rcoll,h_rrent,h_rimpv,ccduration1,lnccduration1,duration1,duration2,duration3,duration4,duration5,duration6,lnduration1,lnduration2,lnduration3,lnduration4,lnduration5,lnduration6,location1,location2,location3,lnlocation1,lnlocation2,lnlocation3,fin_source_any,fin_source1,fin_source2,fin_source3,fin_source4,fin_spend_any,fin_spend1,fin_spend2,fin_spend3,fin_spend4,sex,reltohhh_hhh,reltohhh_spouse,reltohhh_child,reltohhh_other,age,marital_member_1,marital_member_2,marital_member_3,marital_member_4,marital_member_5,first_grade,second_grade,third_grade,fourth_grade,fifth_grade,sixth_grade,seventh_grade,eighth_grade,ninth_grade,tenth_grade,zero_grade,twelfth_grade,other_grade,comp_year_edu,nrooms,sep_kitchen,roof_mat1,roof_mat2,roof_mat3,av_space,toilet_improved,toilet_shared,water_improved,electricity,dwelling_own,dwelling_rented,dwelling_free,contract_dwelling,rent,foodexp_pc,lnfoodexp_pc,foodexp_pc1,foodexp_pc2,foodexp_pc3,foodexp_pc4,foodexp_pc5,spros,hhsize,hh_lit_1,hh_lit_2,hh_lit_3,hh_lit_4,male_hhh,marital_hh_1,marital_hh_2,marital_hh_3,marital_hh_4,marital_hh_5,adults,male,earning_member,service1,service2,service3,service4,service5,service6,service7,service8
277,8,12,2,5500,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5500,5958.3335,8.692546,0,0,1,1,0,0,0,,30,1,48,1,0,15,1,16,,9,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,40,3.6888795,95,4.553877,87,4.465908,58,4.060443,7,1.9459101,18,2.8903718,3,1.0986123,100,4.6051702,98,4.5849676,19,2.944439,25,3.218876,2,0.6931472,100,4.6051702,100,4.6051702,30,3.4011974,84,4.4308167,38,3.637586,1,3,3,1,1,1,0,0,1,0,,,,,,2.75,1.0986123,8.5,1,8,4.25,2.25,0,2.1690538,0.22314355,2.1102133,1.5040774,0.91629076,-1.3862944,13.75,2.25,8,2.6390574,0.91629076,2.1102133,,,,,,,,,,,Female,0,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,1,0,120,1,1,1,1,0,1,0,1,3800,706.25,6.5599694,0,0,1,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0.75,0.5,0.5,1,0,0,1,1,1,0,0
278,8,13,1,,15000,3500,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,15000,9.615806,0,1,0,1,0,0,0,,5,1,318.75165,1,0,12,1,23,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,From Dhaka zilla,16,2.7725887,64,4.158883,9,2.1972246,38,3.637586,84,4.4308167,32,3.465736,0,,98,4.5849676,11,2.3978953,1,0,12,2.4849067,9,2.1972246,70,4.248495,36,3.583519,11,2.3978953,88,4.477337,26,3.2580965,,,,1,1,1,,,2,0,,,,,,0,-1.3862944,12.5,11.5,0,0,0,0,2.5455313,2.4638534,-1.3862944,-1.3862944,-1.3862944,-1.3862944,20.75,3.25,0,3.0445225,1.2527629,-1.3862944,,,,,,,,,,,Male,1,0,0,0,48,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,1,182.25,1,0,1,1,0,1,0,1,8000,420.53333,6.041524,0,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0.6666667,0.6666667,0,0,0,0,1,1,0,0
279,8,13,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,16,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,49,3.8918202,95,4.553877,77,4.3438053,10,2.3025851,18,2.8903718,48,3.871201,4,1.3862944,100,4.6051702,80,4.3820267,5,1.609438,12,2.4849067,2,0.6931472,99,4.59512,100,4.6051702,3,1.0986123,90,4.4998097,71,4.26268,0,2,2,1,1,1,0,0,2,0,,,,,,0,-1.3862944,12.25,8.25,0,3.5,0,0,2.5257287,2.1400661,-1.3862944,1.3217559,-1.3862944,-1.3862944,18,6,0,2.904165,1.8325815,-1.3862944,,,,,,,,,,,Female,0,1,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,182.25,1,0,1,1,0,1,0,1,8000,420.53333,6.041524,0,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0.6666667,0.6666667,0,0,0,0,1,1,0,0
280,8,14,1,12000,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,12000,13000,9.472705,0,0,1,1,0,0,0,,20,1,120,0,0,3,0,17,,720,0,10,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,3,1.0986123,97,4.574711,100,4.6051702,95,4.553877,49,3.8918202,5,1.609438,1,0,100,4.6051702,99,4.59512,2,0.6931472,17,2.8332133,0,,100,4.6051702,100,4.6051702,11,2.3978953,58,4.060443,1,0,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,10.5,1,12.5,0,0,0,2.3749058,0.22314355,2.5455313,-1.3862944,-1.3862944,-1.3862944,10.75,0.5,12.75,2.3978953,-0.2876821,2.5649493,,,,,,,,,,,Male,1,0,0,0,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,70,0,1,1,1,0,1,0,1,2600,1875.88,7.5368333,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0.5,1,0,0,1,0,1,1,1,0
281,8,14,2,0,,,,Non-slum,Dhaka City Corporation,2219.6262,1,2,Yes,0,1,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7000,7000,8.853665,0,1,0,1,0,0,0,,15,1,12,0,1,12,1,15,,24,0,5,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,From elsewhere,6,1.7917595,1,0,99,4.59512,38,3.637586,92,4.5217886,6,1.7917595,11,2.3978953,59,4.0775375,97,4.574711,35,3.5553482,36,3.583519,36,3.583519,89,4.4886365,100,4.6051702,30,3.4011974,71,4.26268,9,2.1972246,0,2,2,1,1,1,0,0,3,0,,,,,,0,-1.3862944,20,1.25,0,2.75,0,0,3.0081549,0.4054651,-1.3862944,1.0986123,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,1,0,70,0,1,1,1,0,1,0,1,2600,1875.88,7.5368333,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0.5,1,0,0,1,0,1,1,1,0
282,8,15,1,7000,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7000,7583.3335,8.933708,0,1,0,1,0,0,0,,5,1,24,0,0,1,0,17,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,From Dhaka zilla,1,0,97,4.574711,89,4.4886365,68,4.2195077,80,4.3820267,16,2.7725887,10,2.3025851,99,4.59512,37,3.6109178,35,3.5553482,9,2.1972246,42,3.7376697,83,4.4188404,60,4.0943446,69,4.2341065,16,2.7725887,2,0.6931472,,,,1,1,1,,,2,0,,,,,,0,-1.3862944,12.5,0,11.5,0,0,0,2.5455313,-1.3862944,2.4638534,-1.3862944,-1.3862944,-1.3862944,0,13.25,10.75,-1.3862944,2.6026897,2.3978953,,,,,,,,,,,Male,1,0,0,0,55,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,162,1,1,1,1,0,1,0,1,3800,869.868,6.7683415,0,0,0,1,0,1,5,0,1,0,0,1,0,1,0,0,0,1,0.4,0.4,0,0,0,1,1,1,1,1
283,8,15,2,,3000,0,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,3000,8.006368,1,0,0,0,0,0,1,,,1,120,1,0,10,0,17,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,From elsewhere,65,4.1743875,90,4.4998097,49,3.8918202,22,3.0910425,73,4.2904596,73,4.2904596,37,3.6109178,97,4.574711,89,4.4886365,10,2.3025851,33,3.4965076,0,,99,4.59512,95,4.553877,11,2.3978953,20,2.9957323,82,4.406719,0,2,2,1,1,1,0,0,2,0,,,,,,0,-1.3862944,11.25,5.25,0,7.5,0,0,2.442347,1.704748,-1.3862944,2.0476928,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,1,1,0,0,0,1,1,0,0,0,Female,0,1,0,0,46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,162,1,1,1,1,0,1,0,1,3800,869.868,6.7683415,0,0,0,1,0,1,5,0,1,0,0,1,0,1,0,0,0,1,0.4,0.4,0,0,0,1,1,1,1,1
284,8,20,1,0,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,16000,16000,9.680344,0,1,0,1,0,0,0,,10,1,1,0,0,2,0,21,,720,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,From elsewhere,9,2.1972246,23,3.1354942,100,4.6051702,87,4.465908,56,4.0253515,32,3.465736,5,1.609438,78,4.356709,88,4.477337,28,3.3322046,47,3.8501475,28,3.3322046,95,4.553877,98,4.5849676,16,2.7725887,57,4.0430512,16,2.7725887,,,,1,1,1,,,1,0,,,,,,0.25,-0.6931472,11.5,1.25,11.25,0,0,0,2.4638534,0.4054651,2.442347,-1.3862944,-1.3862944,-1.3862944,12.75,0,11.25,2.5649493,-1.3862944,2.442347,,,,,,,,,,,Male,1,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,96,1,1,1,1,0,1,0,1,2500,1049.8334,6.9563866,0,0,0,1,0,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,0,0,1,1,1,0,0
285,8,20,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,16,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,From elsewhere,21,3.0445225,89,4.4886365,6,1.7917595,18,2.8903718,94,4.543295,1,0,29,3.3672957,76,4.3307333,68,4.2195077,2,0.6931472,1,0,0,,65,4.1743875,33,3.4965076,1,0,34,3.5263605,72,4.276666,0,3,3,1,1,1,0,0,4,0,,,,,,2.75,1.0986123,10.5,12.25,0,1.25,0,0,2.3749058,2.5257287,-1.3862944,0.4054651,-1.3862944,-1.3862944,12.5,11.5,0,2.5455313,2.4638534,-1.3862944,,,,,,,,,,,Female,0,1,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,0,96,1,1,1,1,0,1,0,1,2500,1049.8334,6.9563866,0,0,0,1,0,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,0,0,1,1,1,0,0
286,8,21,1,1200,,,,Non-slum,Dhaka City Corporation,415.36865,1,7,Yes,0,1,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6000,6100,8.716044,0,0,1,1,0,0,0,,30,1,36,1,0,6,0,15,,24,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,From elsewhere,31,3.4339871,6,1.7917595,100,4.6051702,69,4.2341065,100,4.6051702,61,4.1108737,16,2.7725887,31,3.4339871,95,4.553877,11,2.3978953,26,3.2580965,19,2.944439,64,4.158883,88,4.477337,3,1.0986123,94,4.543295,72,4.276666,0,2,2,1,1,1,0,0,1,0,,,,,,0,-1.3862944,13.25,4.75,2.25,3.75,0,0,2.6026897,1.609438,0.91629076,1.3862944,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,1,0,0,0,40,0,0,1,0,0,,,,,,,,,,,,,,0,2,1,0,1,0,214.83359,0,0,1,1,0,1,0,1,3600,139.012,4.9345603,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0.4,0.2,0.2,1,0,0,1,1,1,0,0
287,8,22,1,4000,,,,Non-slum,Dhaka City Corporation,415.36865,0,0,Yes,0,1,,,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3000,9033.333,9.108677,0,1,0,1,0,0,0,,5,3,144,1,0,14,1,12,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,From elsewhere,16,2.7725887,88,4.477337,100,4.6051702,3,1.0986123,99,4.59512,5,1.609438,0,,93,4.5325994,51,3.9318256,1,0,0,,39,3.6635616,86,4.454347,66,4.189655,27,3.295837,97,4.574711,22,3.0910425,0,2,2,1,1,1,0,0,1,0,,,,,,0,-1.3862944,8,2.25,9.75,4,0,0,2.1102133,0.91629076,2.3025851,1.446919,-1.3862944,-1.3862944,13.75,10.25,0,2.6390574,2.3513753,-1.3862944,,,,,,,,,,,Female,1,0,0,0,32,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,1,0,120,1,1,1,1,0,1,0,1,1500,223.425,5.4090757,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0,1,0,0,1,1,0,0
288,8,23,1,1200,,,,Non-slum,Dhaka City Corporation,415.36865,1,3,Yes,0,1,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6500,6600,8.794825,0,0,1,1,0,0,0,,30,1,60,0,0,12,1,16,,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,From Dhaka zilla,0,,18,2.8903718,98,4.5849676,99,4.59512,71,4.26268,25,3.218876,1,0,62,4.1271343,34,3.5263605,10,2.3025851,45,3.8066626,12,2.4849067,77,4.3438053,63,4.1431346,11,2.3978953,8,2.0794415,0,,0,2,2,1,1,1,0,0,1,0,,,,,,0,-1.3862944,15,2,1.75,5.25,0,0,2.7245796,0.8109302,0.6931472,1.704748,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,1,0,0,0,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,96,0,1,1,1,0,1,0,1,2600,250.55,5.5236583,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0
289,8,31,1,0,,,,Non-slum,Dhaka City Corporation,623.053,0,0,Yes,0,1,,,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10000,10000,9.2103405,0,0,1,1,0,0,0,,20,1,180,0,0,0,0,22,,320,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,13.5,0,10.5,0,0,0,2.621039,-1.3862944,2.3749058,-1.3862944,-1.3862944,-1.3862944,13.5,0.75,9.75,2.621039,0,2.3025851,,,,,,,,,,,Male,1,0,0,0,55,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,132,0,1,1,1,0,1,0,1,3800,3169.2,8.061234,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1
290,9,1,1,9000,,,,Non-slum,Dhaka City Corporation,2088.4521,1,7,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,18000,18750,9.838949,0,0,1,0,1,0,0,15,25,1,18,0,0,8,0,34,,16,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,From elsewhere,8,2.0794415,65,4.1743875,95,4.553877,71,4.26268,23,3.1354942,11,2.3978953,8,2.0794415,57,4.0430512,85,4.4426513,18,2.8903718,8,2.0794415,3,1.0986123,73,4.2904596,54,3.988984,15,2.7080503,20,2.9957323,3,1.0986123,,,,1,1,,,,5,0,,,,,,2,0.8109302,10.25,0.75,12,0,1,0,2.3513753,0,2.5055258,-1.3862944,0.22314355,-1.3862944,17.5,0,6.5,2.8763855,-1.3862944,1.9095426,0,0,0,0,0,0,0,0,0,0,Male,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,1,0,1,0,150,1,1,1,1,0,1,0,1,4500,1540.2533,7.339702,0,0,0,0,1,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,0,1,0,1,1,0,1
291,9,1,2,,,,,Non-slum,Dhaka City Corporation,2088.4521,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,20,2,10,0,2,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,12,2.4849067,88,4.477337,100,4.6051702,2,0.6931472,96,4.564348,2,0.6931472,2,0.6931472,100,4.6051702,97,4.574711,7,1.9459101,0,,35,3.5553482,100,4.6051702,100,4.6051702,45,3.8066626,93,4.5325994,4,1.3862944,0,2,2,1,2,,0,0,5,0,,,,,,2.5,1.011601,14.25,4.75,0,4,1,0,2.6741486,1.609438,-1.3862944,1.446919,0.22314355,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,0,1,0,150,1,1,1,1,0,1,0,1,4500,1540.2533,7.339702,0,0,0,0,1,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,0,1,0,1,1,0,1
292,9,3,1,10000,,,,Non-slum,Dhaka City Corporation,2088.4521,1,2,Yes,0,1,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15000,15833.333,9.669872,0,0,1,0,0,1,0,0,52.781685,1,96,1,0,6,0,19,,6,0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,From elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,8.75,0,15.25,0,0,0,2.1972246,-1.3862944,2.74084,-1.3862944,-1.3862944,-1.3862944,8.75,0,15.25,2.1972246,-1.3862944,2.74084,,,,,,,,,,,Male,1,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,78,1,1,1,1,0,1,0,1,4000,1346.4,7.2051897,0,0,0,0,1,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.6666667,,,,,,,,
293,9,3,2,2400,,,,Non-slum,Dhaka City Corporation,2088.4521,1,30,Yes,0,1,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7000,7200,8.881836,0,1,0,1,0,0,0,,10,1,24,1,0,4,0,13,,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,From elsewhere,16,2.7725887,74,4.304065,98,4.5849676,50,3.912023,22,3.0910425,10,2.3025851,8,2.0794415,99,4.59512,36,3.583519,14,2.6390574,11,2.3978953,13,2.5649493,77,4.3438053,94,4.543295,50,3.912023,34,3.5263605,5,1.609438,0,2,2,1,2,2,0,0,5,0,,,,,,0.5,-0.2876821,8.25,1,11.5,2.5,0.75,0,2.1400661,0.22314355,2.4638534,1.011601,0,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,78,1,1,1,1,0,1,0,1,4000,1346.4,7.2051897,0,0,0,0,1,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.6666667,,,,,,,,
294,9,4,1,0,,,,Non-slum,Dhaka City Corporation,2088.4521,1,15,Yes,0,1,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7500,7500,8.922658,0,0,1,0,0,0,1,0,7,1,24,0,0,0,0,19,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,From elsewhere,26,3.2580965,59,4.0775375,71,4.26268,17,2.8332133,16,2.7725887,29,3.3672957,27,3.295837,98,4.5849676,80,4.3820267,13,2.5649493,5,1.609438,0,,99,4.59512,95,4.553877,11,2.3978953,13,2.5649493,53,3.9702919,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,14.5,1,8.5,0,0,0,2.6912432,0.22314355,2.1690538,-1.3862944,-1.3862944,-1.3862944,15,4,5,2.7245796,1.446919,1.658228,,,,,,,,,,,Male,1,0,0,0,25,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,0,48,0,1,1,1,0,1,0,0,3300,131.2,4.876723,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0.6666667,0.33333334,0.6666667,0,1,0,1,1,0,1,1
295,9,4,2,0,,,,Non-slum,Dhaka City Corporation,2088.4521,1,5,Yes,0,1,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4000,4000,8.294049,0,1,0,1,0,0,0,,6,1,0,1,0,5,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,From elsewhere,58,4.060443,30,3.4011974,98,4.5849676,96,4.564348,76,4.3307333,38,3.637586,64,4.158883,100,4.6051702,95,4.553877,71,4.26268,91,4.5108595,6,1.7917595,100,4.6051702,100,4.6051702,11,2.3978953,71,4.26268,74,4.304065,1,3,3,1,1,2,1,1,5,0,,,,,,1,0.22314355,13,4.25,3,3,0.75,0,2.5839975,1.5040774,1.178655,1.178655,0,-1.3862944,20,4,0,3.0081549,1.446919,-1.3862944,,,,,,,,,,,Female,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,48,0,1,1,1,0,1,0,0,3300,131.2,4.876723,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0.6666667,0.33333334,0.6666667,0,1,0,1,1,0,1,1
296,9,5,1,,30000,18000,,Non-slum,Dhaka City Corporation,2088.4521,1,4,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,30000,10.308952,0,0,1,0,0,1,0,40,52.781685,1,318.75165,1,0,0,0,17,,24,0,0,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,14,2.6390574,96,4.564348,35,3.5553482,89,4.4886365,81,4.394449,78,4.356709,83,4.4188404,2,0.6931472,0,,73,4.2904596,39,3.6635616,44,3.7841897,0,,0,,91,4.5108595,2,0.6931472,44,3.7841897,,,,1,1,1,,,1,0,,,,,,16,2.7880929,12.25,1.25,10.5,0,0,0,2.5257287,0.4054651,2.3749058,-1.3862944,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Male,1,0,0,0,45,0,1,0,0,0,,,,,,,,,,,,,,0,2,1,0,1,0,153,1,1,1,1,0,1,0,1,5000,1693.6,7.434612,0,0,0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0.75,0.75,0.5,0,0,1,0,1,0,1,0
297,9,5,2,,,,,Non-slum,Dhaka City Corporation,2088.4521,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,18,2,0,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,27,3.295837,94,4.543295,99,4.59512,86,4.454347,47,3.8501475,5,1.609438,23,3.1354942,56,4.0253515,100,4.6051702,42,3.7376697,49,3.8918202,43,3.7612002,96,4.564348,94,4.543295,100,4.6051702,60,4.0943446,7,1.9459101,0,2,2,1,1,2,1,1,1,0,,,,,,1.75,0.6931472,13.25,5.75,0.75,3.5,0.75,0,2.6026897,1.7917595,0,1.3217559,0,-1.3862944,23.25,0.75,0,3.1570003,0,-1.3862944,,,,,,,,,,,Female,0,1,0,0,40,0,1,0,0,0,,,,,,,,,,,,,,0,2,1,0,1,0,153,1,1,1,1,0,1,0,1,5000,1693.6,7.434612,0,0,0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0.75,0.75,0.5,0,0,1,0,1,0,1,0
298,9,6,1,,30000,6000,,Non-slum,Dhaka City Corporation,2088.4521,0,0,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,30000,10.308952,0,0,1,1,0,0,0,,20,1,132,0,0,6,0,21,,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,From elsewhere,10,2.3025851,92,4.5217886,99,4.59512,2,0.6931472,90,4.4998097,10,2.3025851,1,0,99,4.59512,71,4.26268,4,1.3862944,0,,0,,64,4.158883,96,4.564348,4,1.3862944,83,4.4188404,6,1.7917595,,,,1,1,2,,,1,0,,,,,,0.5,-0.2876821,15.75,2,6.25,0,0,0,2.7725887,0.8109302,1.8718022,-1.3862944,-1.3862944,-1.3862944,19.75,0,4.25,2.9957323,-1.3862944,1.5040774,,,,,,,,,,,Male,1,0,0,0,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,36,1,1,1,1,0,1,0,1,3000,883.105,6.783444,0,0,0,1,0,1,4,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.5,0,0,0,1,1,0,1,0
